ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,VisitLocations_Country_1,VisitLocations_Destination_1,Purpose,StartDate,EndDate,Appg,Donors_Name_1,Donors_IsPrivateIndividual_1,Donors_PublicAddress_1,Donors_PaymentType_1,Donors_PaymentDescription_1,Donors_Value_1,Donors_IsSoleBeneficiary_1,Link,VisitLocations_Country_2,VisitLocations_Destination_2,Donors_Name_2,Donors_IsPrivateIndividual_2,Donors_PublicAddress_2,Donors_PaymentType_2,Donors_PaymentDescription_2,Donors_Value_2,Donors_IsSoleBeneficiary_2,VisitLocations_Country_3,VisitLocations_Destination_3,Donors_Name_3,Donors_IsPrivateIndividual_3,Donors_PublicAddress_3,Donors_PaymentType_3,Donors_PaymentDescription_3,Donors_Value_3,Donors_IsSoleBeneficiary_3,Donors_Name_4,Donors_IsPrivateIndividual_4,Donors_PublicAddress_4,Donors_PaymentType_4,Donors_PaymentDescription_4,Donors_Value_4,Donors_IsSoleBeneficiary_4,Donors_Name_5,Donors_IsPrivateIndividual_5,Donors_PublicAddress_5,Donors_PaymentType_5,Donors_PaymentDescription_5,Donors_Value_5,Donors_IsSoleBeneficiary_5
11265,International visit to Colombia between 19 October 2024 and 28 October 2024,,2024-11-14,2024-11-14,,Visits outside the UK,146,Barry Gardiner,Colombia,Cali,To participate in COP16 and GEF Target 18 Conference,2024-10-19,2024-10-28,International Conservation,International Conservation Caucus Foundation with a donation from GEF,False,"71-75 Shelton Street, Covent Garden, London WC2H 9JQ",In kind,Flights and accommodation,1800.00,True,https://interests-api.parliament.uk/api/v1/Interests/11265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11225,International visit to United States between 03 October 2024 and 10 October 2024,,2024-11-08,2024-11-11,,Visits outside the UK,5292,Dáire Hughes,United States,Chicago and Cleveland,"To brief the Irish Diaspora on political developments in Ireland and to speak at a Friends of Sinn Féin USA event in Cleveland, Ohio.",2024-10-03,2024-10-10,,Friends of Sinn Féin USA,False,"5th Floor, 1212 Avenue of the Americas, New York NY10036 USA",In kind,"Flights (£880.80), Accommodation and subsistence (£445.64)",1326.44,True,https://interests-api.parliament.uk/api/v1/Interests/11225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11227,International visit to Germany between 16 October 2024 and 18 October 2024,,2024-11-09,2024-11-11,,Visits outside the UK,4061,Bill Esterson,Germany,,Visit to and meetings with ENBW,2024-10-16,2024-10-18,,ENBW Generation UK Ltd company number 14635108,False,"3 Noble St, London EC2V 7EE",In kind,"Coach travel	(£186.90), Hotel (£344.39), Meals (£190.21) and Flights (£377.16)",1098.66,True,https://interests-api.parliament.uk/api/v1/Interests/11227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11071,International visit to United States between 07 October 2024 and 09 October 2024,,2024-11-01,2024-11-05,,Visits outside the UK,4850,Gareth Davies,United States,,To speak at an investment conference about the UK economy.,2024-10-07,2024-10-09,,INVESTCORP,False,"280 Park Avenue, New York, NY 10017, United States of America",In kind,"Flights, transfers and accommodation",9456.86,True,https://interests-api.parliament.uk/api/v1/Interests/11071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11091,International visit to Mexico between 23 September 2024 and 01 October 2024,,2024-10-28,2024-10-28,,Visits outside the UK,185,Jeremy Corbyn,Mexico,Mexico City,"To participate in the XXVIII Seminar, The Parties and New Society, Workers Party. (XXVIII Seminario. Los Partidos y una Nueva Sociedad, Partido del Trabajo (PT))",2024-09-23,2024-10-01,,Partido del Trabajo,False,"Ciudadela Albatros, Pelícanos Este No. 102 y Av. Plaza Dañín",In kind,Flights:  £950.95: accommodation: £415,1365.95,True,https://interests-api.parliament.uk/api/v1/Interests/11091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11069,International visit to Italy between 10 October 2024 and 12 October 2024,,2024-10-25,2024-10-25,,Visits outside the UK,4638,Mr Tanmanjeet Singh Dhesi,Italy,,To attend and participate in a conference on European security,2024-10-10,2024-10-12,,Friedrich-Ebert-Stifung,False,"Hiroshimastraße 17 and 28
D-10785 Berlin",In kind,"Flights (£535.18), other transport (£190.03), accomodation (£183.36) and meals (£198.36)",1109.93,True,https://interests-api.parliament.uk/api/v1/Interests/11069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11028,International visit to United States between 23 September 2024 and 25 September 2024,,2024-10-18,2024-10-21,,Visits outside the UK,4480,Carolyn Harris,United States,New York,To speak at a United National General Assembly event on menopause,2024-09-23,2024-09-25,,ECH Alliance,False,"Connected Health Alliance CIC Innovation Centre, Queens Road, Belfast BT3 9DT",In kind,"Hotel (£1350), transfers (£125), flights (£1020)",2495.00,True,https://interests-api.parliament.uk/api/v1/Interests/11028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10934,International visit to Gibraltar between 08 September 2024 and 11 September 2024,,2024-10-14,2024-10-14,,Visits outside the UK,3957,Martin Vickers,Gibraltar,,"To meet with ministers, politicians, business representatives, campaigners, and attend the National Day celebrations.",2024-09-08,2024-09-11,Gibraltar APPG,HM Government of Gibraltar,False,"Gibraltar House, 150 Strand, London WC2R 1JA",In kind,Flights (£1170) and accommodation (£600) for me and my wife/staff member and general hospitality (£500),2270.00,False,https://interests-api.parliament.uk/api/v1/Interests/10934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11004,International visit to Israel between 15 September 2024 and 19 September 2024,,2024-10-14,2024-10-14,,Visits outside the UK,4005,Bob Blackman,Israel,,A Visit to Israel to grow connections between the UK and Israel following the illegal terror attack by Hamas.,2024-09-15,2024-09-19,APPG Israel,ELNET UK,False,"Epworth House, 
25 City Road, 
London 
EC1Y 1AA",In kind,"Flights (£705), accommodation (£1065), sustenance (£373)",2143.00,True,https://interests-api.parliament.uk/api/v1/Interests/11004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10951,International visit to United States between 24 September 2024 and 26 September 2024,,2024-10-09,2024-10-09,,Visits outside the UK,4764,Bell Ribeiro-Addy,United States,New York,To represent the UK APPG on Reparations at the World to be Reimagined Reparative Justice side event at the UN Summit of the Futures Conference in New York,2024-09-24,2024-09-26,,Stichting PAD Link,False,"Tolhuislaan 200, 3072 LL Rotterdam, The Netherlands",In kind,Flights and accommodation,1099.00,True,https://interests-api.parliament.uk/api/v1/Interests/10951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10944,International visit to United States between 12 September 2024 and 18 September 2024,,2024-10-08,2024-10-08,,Visits outside the UK,1489,Dawn Butler,United States,Washington DC,"Visit as the British delegate to the 2023 Congressional Black Caucus in Washington DC, United States",2024-09-12,2024-09-18,,Each One Teach One,False,"Togostraße 76, 13351 Berlin, Germany",In kind,"Flights (£1,408.64): accommodation (£1,001.85) and transport (£32.52)",2443.01,True,https://interests-api.parliament.uk/api/v1/Interests/10944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10916,International visit to Gibraltar between 08 September 2024 and 11 September 2024,,2024-10-06,2024-10-08,,Visits outside the UK,5323,Matt Bishop,Gibraltar,,National Day visit to Gibraltar as a guest of HM Government of Gibraltar.,2024-09-08,2024-09-11,Gibraltar,HM Government of Gibraltar,False,"Gibraltar House, 150 Strand, London, WC2R 1JA",In kind,"Flights (£410), Accommodation (£400), Meals (£250)",1060.00,True,https://interests-api.parliament.uk/api/v1/Interests/10916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10638,International visit to Brazil between 06 August 2024 and 12 August 2024,,2024-10-07,2024-10-08,,Visits outside the UK,4409,Naz Shah,Brazil,,To deliver a keynote address at the Open Futures Forum Roundtable to the official Y20 delegates part of the G20,2024-08-06,2024-08-12,,Open Society Foundations,False,"Open Society Foundations, 1730 Pennsylvania Avenue NW, 7th Floor, Washington, D C 20006 United States",In kind,"Flights, accommodation and travel, estimated",6905.00,True,https://interests-api.parliament.uk/api/v1/Interests/10638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10892,International visit to Israel between 15 September 2024 and 19 September 2024,,2024-10-03,2024-10-03,,Visits outside the UK,373,David Davis,Israel,,"Visit to Israel, 15-19 September 2024, as part of delegation organised by European Leadership Network (ELNET UK).",2024-09-15,2024-09-19,,European Leadership Network (ELNET UK),False,"ELNET UK, Epworth House, 25 City Road, London EC1Y 1AA",In kind,"Flights (£530), meals (£373) and hotel (£1,065)",1968.00,True,https://interests-api.parliament.uk/api/v1/Interests/10892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10882,International visit to Belgium between 06 September 2024 and 09 September 2024,,2024-10-02,2024-10-02,,Visits outside the UK,185,Jeremy Corbyn,Belgium,"Ostend, Ghent",Participating in different debates and a book launching,2024-09-06,2024-09-09,,ManiFiesta vzw,False,"Lemonnierlaan 171, 1000 Brussels",In kind,"Transport (£169.87), accommodation (£182.82) and food £41.65",394.39,False,https://interests-api.parliament.uk/api/v1/Interests/10882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10885,International visit to Switzerland between 17 September 2024 and 18 September 2024,,2024-10-02,2024-10-02,,Visits outside the UK,5105,Jo White,Switzerland,Geneva - United Nations Human Rights Council,Discussions about Sri Lanka with country delegations to the UN Human Rights Council.,2024-09-17,2024-09-18,,British Tamil Forum,False,"Unit 1, Tamil House, Fountayne Business Centre, Broad Lane, London N15 4AG",In kind,"Return flight to Geneva (£375), hotel accommodation in Geneva the night before (£134) and meals the evening before and during the day (£50 approx.)",559.00,True,https://interests-api.parliament.uk/api/v1/Interests/10885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10874,International visit to Gibraltar between 08 September 2024 and 11 September 2024,,2024-10-01,2024-10-01,,Visits outside the UK,1576,Mark Pritchard,Gibraltar,,"To meet with Gibraltar's Chief Minister, Commandant Gibraltar & Governor of Gibraltar and other Ministers to discuss bilateral defence issues and Gibraltar's post-Brexit relationship with the UK and other strategic partners.",2024-09-08,2024-09-11,,HM Government of Gibraltar,False,"Gibraltar House, 150 Strand, London, WC2R 1JA",In kind,"Flights (£585), accommodation (£600) and hospitality (£250)",1435.00,False,https://interests-api.parliament.uk/api/v1/Interests/10874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10873,International visit to Gibraltar between 08 September 2024 and 10 September 2024,,2024-10-01,2024-10-01,,Visits outside the UK,5294,Amanda Martin,Gibraltar,,"National Day visit to Gibraltar as a guest of HM Government of Gibraltar, in my capacity as the Chair of AAPG Gibraltar.",2024-09-08,2024-09-10,AAPG Gibraltar,HM Government of Gibraltar,False,"Gibraltar House, 150 The Strand, London,  WC2R 1JA",In kind,"Flights (£710), accommodation for 2 nights (£400) and meals (£250)",1360.00,False,https://interests-api.parliament.uk/api/v1/Interests/10873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10864,International visit to Norway between 07 September 2024 and 09 September 2024,,2024-10-01,2024-10-01,,Visits outside the UK,415,Fabian Hamilton,Norway,Oslo,"To attend and contribute to an academic conference on the comparative experiences of political transitions in Northern Ireland, South Africa and Tunisia.",2024-09-07,2024-09-09,,Dialogue Action Limited,False,"8 Fletton Road, London N11 2QL",In kind,Flights (£222.65): accommodation (£282) and meals (£100),604.65,True,https://interests-api.parliament.uk/api/v1/Interests/10864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10630,International visit to India between 23 August 2024 and 31 August 2024,,2024-09-03,2024-09-30,,Visits outside the UK,5247,Sojan Joseph,India,Kerela,To take part in an annual news conclave to discuss changes in the world including migration.,2024-08-23,2024-08-31,,Malayala Manorama,False,"PB No 26, K K Road, Kottayam, Kerela, India.",In kind,"Flights (£1500 approximately), accommodation (£100 approximately), meals (£100 approximately), local travel (£100 approximately)",1800.00,True,https://interests-api.parliament.uk/api/v1/Interests/10630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10845,International visit to France between 30 August 2024 and 31 August 2024,,2024-09-28,2024-09-28,,Visits outside the UK,5344,Ben Coleman,France,Blois,To speak at a meeting,2024-08-30,2024-08-31,,Parti socialiste,False,"59 Rue Jules Vanzuppe - 94200 Ivry sur Seine, France",In kind,Travel and accommodation. I paid for my own meals,446.00,True,https://interests-api.parliament.uk/api/v1/Interests/10845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10783,International visit to United States between 18 August 2024 and 22 August 2024,,2024-09-21,2024-09-21,,Visits outside the UK,5266,Mike Tapp,United States,Chicago,"Policy analysis meetings and comparisons between the UK and US, and visit to the DNC.",2024-08-18,2024-08-22,,Progressive Policy Institute,False,"1919 M Street Northwest, Suite 300, Washington DC, 20036 United States",In kind,"Flights, accommodation, meals and access to the Democratic National Convention",2909.81,True,https://interests-api.parliament.uk/api/v1/Interests/10783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10760,International visit to Pakistan between 25 August 2024 and 29 August 2024,,2024-09-20,2024-09-20,,Visits outside the UK,4409,Naz Shah,Pakistan,,"To visit Islamic Relief Pakistan's flood response and women's empowerment projects, in the capacity of a charity ambassador",2024-08-25,2024-08-29,,Islamic Relief Pakistan,False,"2nd Floor, IRM Complex, Plot # 7, Sunrise Avenue, Park Road, near COMSATS University, Islamabad",In kind,"Flights, accommodation and food: estimated value £3975.38",3975.38,True,https://interests-api.parliament.uk/api/v1/Interests/10760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10770,International visit to France between 30 August 2024 and 01 September 2024,,2024-09-20,2024-09-20,,Visits outside the UK,4491,Vicky Foxcroft,France,Paris,To meet with stakeholders and disabled athletes,2024-08-30,2024-09-01,,Allywyn Entertainment Ltd (operator of the National Lottery),False,"Magdalen House, Tolpits Lane, Watford WD18 9RN",In kind,"Eurostar, Tickets to Paralympics, Hotel, transfers, meals",4000.00,True,https://interests-api.parliament.uk/api/v1/Interests/10770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10754,International visit to Armenia between 25 August 2024 and 29 August 2024,,2024-09-19,2024-09-19,,Visits outside the UK,4434,Stephen Gethins,Armenia,,To conduct interviews for new Fellows for the John Smith Trust,2024-08-25,2024-08-29,,John Smith Trust,False,"3rd Floor Suite, 207 Regent Street, London, England, W1B 3HH",In kind,"Flights, accommodation, meals and car parking at Edinburgh airport",2798.34,True,https://interests-api.parliament.uk/api/v1/Interests/10754,Azerbaijan,,,,,,,,,Georgia,Tbilisi airport (transfer),,,,,,,,,,,,,,,,,,,,,
10759,International visit to Gibraltar between 08 September 2024 and 10 September 2024,,2024-09-19,2024-09-19,,Visits outside the UK,1521,Mrs Sharon Hodgson,Gibraltar,,"Gibraltar National Day, as well as associated meetings and briefings",2024-09-08,2024-09-10,,HM Government of Gibraltar,False,"Gibraltar House, 150 Strand, London WC2R 1JA",In kind,"Flights (£1411.48), accommodation (£800) and meals (£500) for me and a staff member",2711.48,False,https://interests-api.parliament.uk/api/v1/Interests/10759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10742,International visit to France between 07 September 2024 and 09 September 2024,,2024-09-18,2024-09-18,,Visits outside the UK,5222,Tom Rutland,France,Paris,Attending the Paris 2024 Paralympic Games,2024-09-07,2024-09-09,,Channel 4,False,"Channel 4, 124 Horseferry Road, London SW1P 2TX",In kind,"Accommodation (£840), meal (£25), two para table tennis tickets (£70), two wheelchair basketball tickets (£200), two para canoe tickets (£80) two Paralympics closing ceremony tickets (£1000)",2215.00,False,https://interests-api.parliament.uk/api/v1/Interests/10742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721,International visit to United States between 19 August 2024 and 22 August 2024,,2024-09-16,2024-09-16,,Visits outside the UK,5333,Lucy Rigby,United States,Chicago,To attend the Democratic National Congress,2024-08-19,2024-08-22,,Progressive Policy Institute,False,"Progressive Policy Institute, 1919 M Street NW, Ste 300, Washington, DC 20036 USA",In kind,"Flights, accommodation, some meals, entry to Democratic National Congress",2934.89,True,https://interests-api.parliament.uk/api/v1/Interests/10721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5829,International visit to United States between 06 May 2024 and 10 May 2024,,2024-05-21,2024-05-22,2024-10-25,Visits outside the UK,4638,Mr Tanmanjeet Singh Dhesi,United States,Washington DC,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",2024-05-06,2024-05-10,,Coalition for Global Prosperity (CGP),False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Transport (£443.24), accommodation, tax and room charges (£1,568.35), food (£233.20), and flights (£855.43), airport parking (£81.70), ESTA (£16.75)",3198.67,True,https://interests-api.parliament.uk/api/v1/Interests/5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
