ID,Parent Interest ID,Summary,Registration Date,Published Date,Updated Date,Category,Member,MNIS ID,DonationSource,PaymentType,PaymentDescription,Value,ReceivedDate,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Link_1
6643,,"Craig Franz Heeley - £2,000.00",2024-07-18,2024-07-18,,Donations and other support (including loans) for activities as an MP,Mark Pritchard,1576,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2000.00,,,,True,Craig Franz Heeley,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6643
6668,,"Novogen Engineering - £2,000.00",2024-07-18,2024-07-18,,Donations and other support (including loans) for activities as an MP,Robin Swann,5319,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2000.00,,,,True,Novogen Engineering,"Unit 57, 2 Mallusk Drive, Newtownabbey BT36 4GN",Company,Novogen Engineering,,NI683316,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/6668
6213,,"Martin Taylor - £5,000.00",2024-07-18,2024-07-18,,Donations and other support (including loans) for activities as an MP,David Pinto-Duschinsky,5360,(b) Any other support not included in Category 2(a),Cash,,5000.00,12/01/2024,12/01/2024,,True,Martin Taylor,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6213
6613,,"Site Services and Security Limited - £2,000.00",2024-07-18,2024-07-18,,Donations and other support (including loans) for activities as an MP,Jack Rankin,5340,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,to the Jack Rankin Fighting Fund Donation c/o Windsor Conservative Association,2000.00,,,,True,Site Services and Security Limited,"Shah & Shin, 27a Green Lane Green Lane, Northwood, Middlesex HA6 2PX",Company,Site Services and Security Limited,,08415892,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/6613
6505,,"Giles Archibald - £5,000.00",2024-07-17,2024-07-18,,Donations and other support (including loans) for activities as an MP,Tom Morrison,5090,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,for local campaigning,5000.00,,,,True,Giles Archibald,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6505
6548,,"Dale Vince - £10,000.00",2024-07-17,2024-07-18,,Donations and other support (including loans) for activities as an MP,Dr Simon Opher,5030,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,10000.00,,,,True,Dale Vince,"Ecotricity, Lion House, 2 Rowcroft, Stroud GL5 3BY",Company,Dale Vince,,03043412,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/6548
6432,,"Derek Webb - £10,000.00",2024-07-16,2024-07-18,,Donations and other support (including loans) for activities as an MP,Sarah Coombes,5088,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,For election campaigning,10000.00,,,,True,Derek Webb,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6432
6533,,"Unison - £10,000.00",2024-07-17,2024-07-18,,Donations and other support (including loans) for activities as an MP,Oliver Ryan,5135,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,General Election Campaign,10000.00,,,,True,Unison,"130 Euston Road, London NW1 2AY",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6533
6558,,"James Mellon - £3,000.00",2024-07-17,2024-07-18,,Donations and other support (including loans) for activities as an MP,Patrick Spencer,5303,(b) Any other support not included in Category 2(a),Cash,,3000.00,17/06/2024,17/06/2024,,True,James Mellon,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6558
6571,,"UNITE the Union - £5,000.00",2024-07-17,2024-07-18,,Donations and other support (including loans) for activities as an MP,Bell Ribeiro-Addy,4764,(b) Any other support not included in Category 2(a),Cash,,5000.00,10/06/2024,10/06/2024,,True,UNITE the Union,"28 Theobald's Road, London WC1X 8TN",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6571
6217,,"Sir Trevor Chinn - £2,000.00",2024-07-18,2024-07-18,,Donations and other support (including loans) for activities as an MP,David Pinto-Duschinsky,5360,(b) Any other support not included in Category 2(a),Cash,,2000.00,12/04/2024,12/04/2024,,True,Sir Trevor Chinn,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6217
6189,,"Prospect - £3,109.58",2024-07-11,2024-07-17,,Donations and other support (including loans) for activities as an MP,Seema Malhotra,4253,(b) Any other support not included in Category 2(a),InKind,secondee sent to work 2-3 days a week on work relating to my Shadow Skills brief. Total of 10 days.,3109.58,07/05/2024,29/05/2024,07/05/2024,True,Prospect,"100 Rochester Row, London SW1P 1JP",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6189
6445,,"John Morley - £2,476.00",2024-07-16,2024-07-17,,Donations and other support (including loans) for activities as an MP,Mr Will Forster,5322,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2476.00,,,,True,John Morley,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6445
6555,,"Rupert James Matthews - £2,000.00",2024-07-17,2024-07-17,,Donations and other support (including loans) for activities as an MP,Patrick Spencer,5303,(b) Any other support not included in Category 2(a),Cash,for the purpose of campaigning during the General Election.,2000.00,14/06/2024,14/06/2024,,True,Rupert James Matthews,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6555
6272,,"Fens Business Club - £10,000.00",2024-07-15,2024-07-17,,Donations and other support (including loans) for activities as an MP,Steve Barclay,4095,(b) Any other support not included in Category 2(a),Cash,,10000.00,15/07/2024,15/07/2024,,True,Fens Business Club,"PO Box 2, March Self Store, Three Acres Business Park, Railway Junction South, Creek Road, March PE15 8SW",Unincorporated association,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6272
6437,,"Jamie Sharpley - £1,576.50",2024-07-16,2024-07-17,,Donations and other support (including loans) for activities as an MP,Mr Will Forster,5322,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,1576.50,,,,True,Jamie Sharpley,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6437
6442,,"Irmgard Rippingham - £2,000.00",2024-07-16,2024-07-17,,Donations and other support (including loans) for activities as an MP,Mr Will Forster,5322,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2000.00,,,,True,Irmgard Rippingham,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6442
6449,,"Swati Mukherjee - £4,250.50",2024-07-16,2024-07-17,,Donations and other support (including loans) for activities as an MP,Mr Will Forster,5322,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,4250.50,,,,True,Swati Mukherjee,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6449
6448,,"Lance Spencer - £3,157.20",2024-07-16,2024-07-17,,Donations and other support (including loans) for activities as an MP,Mr Will Forster,5322,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,3157.20,,,,True,Lance Spencer,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6448
6553,,"James Stewart - £2,000.00",2024-07-17,2024-07-17,,Donations and other support (including loans) for activities as an MP,Patrick Spencer,5303,(b) Any other support not included in Category 2(a),Cash,,2000.00,10/06/2024,10/06/2024,,True,James Stewart,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6553
6271,,"Fens Business Club - £10,000.00",2024-07-15,2024-07-17,,Donations and other support (including loans) for activities as an MP,Steve Barclay,4095,(b) Any other support not included in Category 2(a),Cash,,10000.00,07/06/2024,07/06/2024,,True,Fens Business Club,"PO Box 2, March Self Store, Three Acres Business Park, Railway Junction,  SouthCreek Road, 
March PE15 8SW",Unincorporated association,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6271
6342,,"Alexander Polley - £6,000.00",2024-07-17,2024-07-17,,Donations and other support (including loans) for activities as an MP,Edward Morello,5326,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,6000.00,,,,True,Alexander Polley,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6342
6502,,"Paul Clarke - £2,000.00",2024-07-16,2024-07-17,,Donations and other support (including loans) for activities as an MP,Tom Morrison,5090,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,Local campaigning,2000.00,,,,True,Paul Clarke,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6502
6339,,"Julia Glenn - £5,500.00",2024-07-17,2024-07-17,,Donations and other support (including loans) for activities as an MP,Edward Morello,5326,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,5500.00,,,,True,Julia Glenn,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6339
6096,,"Mark Petterson - £4,656.78",2024-07-11,2024-07-17,,Donations and other support (including loans) for activities as an MP,Edward Morello,5326,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,4656.78,,,,True,Mark Petterson,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6096
6269,,"Mr Damon P de Laszlo - £5,000.00",2024-07-16,2024-07-17,,Donations and other support (including loans) for activities as an MP,Damian Hinds,3969,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,Donation to Association campaign funds,5000.00,,,,True,Mr Damon P de Laszlo,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6269
6512,,"Dr Kulvinder Singh - £5,000.00",2024-07-17,2024-07-17,,Donations and other support (including loans) for activities as an MP,Helen Grant,4018,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,To support my general election campaign,5000.00,,,,True,Dr Kulvinder Singh,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6512
6444,,"Alex Price - £2,450.00",2024-07-16,2024-07-17,,Donations and other support (including loans) for activities as an MP,Mr Will Forster,5322,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2450.00,,,,False,Alex Price,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6444
6452,,"J Reddington Ltd - £2,200.00",2024-07-16,2024-07-17,,Donations and other support (including loans) for activities as an MP,Mr Will Forster,5322,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2200.00,,,,True,J Reddington Ltd,"4 Elstree Way, Borehamwood WD6 1RN",Company,J Reddington Ltd,,03228216,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/6452
6414,,"Clive Heaton - £2,300.00",2024-07-16,2024-07-17,,Donations and other support (including loans) for activities as an MP,Mr Luke Charters,5199,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,2300.00,,,,True,Clive Heaton,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6414
6554,,"Lord Michael Hintze - £2,500.00",2024-07-17,2024-07-17,,Donations and other support (including loans) for activities as an MP,Patrick Spencer,5303,(b) Any other support not included in Category 2(a),Cash,,2500.00,11/06/2024,11/06/2024,,True,Lord Michael Hintze,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6554
6201,,"Unite the Union - £7,500.00",2024-07-12,2024-07-17,,Donations and other support (including loans) for activities as an MP,Rachel Hopkins,4873,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,For Rachel Hopkins' election campaigning.,7500.00,,,,True,Unite the Union,"Unite the union
128 Theobalds Road
London
WC1X 8TN",Trade Union,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6201
6404,,"Owen Trotter - £7,921.75",2024-07-16,2024-07-17,,Donations and other support (including loans) for activities as an MP,Mr Luke Charters,5199,(a) Support linked to an MP but received by a local party organisation or indirectly via a central party organisation,Cash,,7921.75,,,,True,Owen Trotter,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/6404
